"z_number","fish_id","dna_collected_y_n","unique_plate_id","well_id","date_of_birth","date_of_beh_testing","cross_no","mother","father","gender","ld_choice_index","thigmotaxis_index","entry_to_dark_center_point_frequency","entry_to_light_center_point_frequency","ave_duration_dark_entry_cum_duration_frequency_seconds","ave_duration_light_entry_cum_duration_frequency_seconds","latency_to_enter_dark_latency_to_first","latency_to_enter_light_latency_to_first","flexibility_ci_last_30s_ci_first_30s","variance_of_bin_ci_during_test_period","speed_in_dark_center_point_mean","speed_in_light_center_point_mean","ld_ci_ltli_trial12","ld_ci_ltli_trial23","ld_ci_ltli_trial34","homeostatic_learning","ucsd_genotyping_age","rfid"
"Z2622","20200303-Plate2-3A","Y","20200303-Plate2","3A","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.259","-0.881",2,2,63.672,209.019,98.555,8.358,"0.271",0.073,"2.133",2.835,0.269,1.99,0.756,"SHS",NA,"20200303_Plate2_3A"
"Z2622","20200303-Plate2-3B","Y","20200303-Plate2","3B","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.803","-0.901",3.5,4.3,7.665,267.227,253.48,0,"0.017",0.073,"26.878",1.897,NA,NA,NA,NA,NA,"20200303_Plate2_3B"
"Z2622","20200303-Plate2-3C","Y","20200303-Plate2","3C","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.819","-0.749",1.8,2.8,14.121,286.218,241.685,4.821,"-0.345",0.055,"3.051",2.171,1,2,1.239,"NHH",NA,"20200303_Plate2_3C"
"Z2622","20200303-Plate2-3D","Y","20200303-Plate2","3D","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.935","-0.832",0.3,1.3,0.367,384.67,461.238,0,"0.000",0,"3.288",1.337,1,2,1.801,"NHH",NA,"20200303_Plate2_3D"
"Z2622","20200303-Plate2-3E","Y","20200303-Plate2","3E","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.986","-0.884",2.8,3.3,0.716,236.537,174.253,0,"-0.015",0.001,"10.890",2.722,0,2,0.172,"SHS",NA,"20200303_Plate2_3E"
"Z2622","20200303-Plate2-3F","Y","20200303-Plate2","3F","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.666","-0.695",4.8,5.3,7.665,176.323,209.112,0.792,"0.010",0.026,"4.317",2.392,0,2,0.069,"SHS",NA,"20200303_Plate2_3F"
"Z2622","20200303-Plate2-3G","Y","20200303-Plate2","3G","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.810","-0.853",3.5,3.5,5.333,287.74,52.334,0.042,"0.223",0.031,"38.039",2.143,0.667,1.997,0.068,"SHS",NA,"20200303_Plate2_3G"
"Z2622","20200303-Plate2-3H","Y","20200303-Plate2","3H","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.923","-0.874",3.5,4,3.806,201.408,319.32,0,"0.285",0.01,"2.856",1.838,1.45,1.354,0,"HHS",NA,"20200303_Plate2_3H"
"Z2622","20200303-Plate2-4A","Y","20200303-Plate2","4A","20200226","20200303-20200304",38,"Z2624-F38a","Z2622-M6",NA,"-0.984","-0.934",1.3,1.8,2.176,298.074,377.602,0,"0.011",0.002,"22.758",2.067,0,2,1.333,"SHH",NA,"20200303_Plate2_4A"
"Z2622","20200303-Plate2-4B","Y","20200303-Plate2","4B","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.741","-0.903",6.3,4.5,9.285,119.639,81.079,0,"0.388",0.079,"3.292",3.478,1.787,1.421,0.493,"HHS",NA,"20200303_Plate2_4B"
"Z2622","20200303-Plate2-4C","Y","20200303-Plate2","4C","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.847","-0.903",6,5.3,6.496,105.54,116.089,0,"0.310",0.016,"3.860",2.984,1.751,0.324,1.012,"HSH",NA,"20200303_Plate2_4C"
"Z2622","20200303-Plate2-4D","Y","20200303-Plate2","4D","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.873","-0.814",4.8,4.8,4.515,106.333,67.983,0,"-0.062",0.027,"10.029",2.377,1.792,1.818,0.208,"HHS",NA,"20200303_Plate2_4D"
"Z2622","20200303-Plate2-4E","Y","20200303-Plate2","4E","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.702","-0.798",10.8,9.3,22.501,82.666,55.713,0.008,"0.492",0.057,"3.491",3.197,1.331,0.808,0.792,"HSS",NA,"20200303_Plate2_4E"
"Z2622","20200303-Plate2-4F","Y","20200303-Plate2","4F","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.404","-0.884",13.5,12,11.583,38.56,19.194,0,"1.179",0.127,"6.026",3.609,1.721,1.501,0.712,"HHS",NA,"20200303_Plate2_4F"
"Z2622","20200303-Plate2-4G","Y","20200303-Plate2","4G","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.779","-0.888",7,7.8,9.235,56.223,145.901,15.182,"-0.437",0.039,"3.711",2.839,1.021,1.71,0.432,"HHS",NA,"20200303_Plate2_4G"
"Z2622","20200303-Plate2-4H","Y","20200303-Plate2","4H","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.629","-0.863",12.8,12,7.168,35.015,36.761,0,"0.208",0.056,"4.843",4.037,1.61,1.136,0.47,"HHS",NA,"20200303_Plate2_4H"
"Z2622","20200303-Plate2-5A","Y","20200303-Plate2","5A","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.784","-0.932",7.5,7.8,6.412,67.343,79.169,0,"-0.071",0.024,"3.236",2.85,0.954,0.458,1.78,"SSH",NA,"20200303_Plate2_5A"
"Z2622","20200303-Plate2-5B","Y","20200303-Plate2","5B","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.974","-0.735",1,1.8,4.343,337.424,308.993,0,"0.382",0.01,"2.273",1.327,0.375,0,2,"SSH",NA,"20200303_Plate2_5B"
"Z2622","20200303-Plate2-5C","Y","20200303-Plate2","5C","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.806","-0.906",7,7.3,5.921,68.126,29.879,0,"0.043",0.036,"3.486",3.105,1.483,1.584,0.673,"HHS",NA,"20200303_Plate2_5C"
"Z2622","20200303-Plate2-5D","Y","20200303-Plate2","5D","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.728","-0.880",9,9.8,6.176,50.891,55.546,0.025,"0.893",0.047,"4.197",3.427,1.87,1.242,0.457,"HHS",NA,"20200303_Plate2_5D"
"Z2622","20200303-Plate2-5E","Y","20200303-Plate2","5E","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.671","-0.820",5.3,5,16.079,94.355,197.202,0,"0.036",0.056,"2.361",1.9,1.638,1.483,0.801,"HHS",NA,"20200303_Plate2_5E"
"Z2622","20200303-Plate2-5F","Y","20200303-Plate2","5F","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.473","-0.850",15,12.5,11.405,34.766,3.428,0,"0.522",0.142,"4.160",2.864,0.584,1.53,0.797,"SHS",NA,"20200303_Plate2_5F"
"Z2622","20200303-Plate2-5G","Y","20200303-Plate2","5G","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.819","-0.737",7,6,4.028,164.103,199.319,0,"0.134",0.026,"3.552",2.767,1.728,0.52,0,"HSS",NA,"20200303_Plate2_5G"
"Z2622","20200303-Plate2-5H","Y","20200303-Plate2","5H","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.645","-0.882",9.5,9.8,7.878,43.306,42.767,3.62,"0.152",0.021,"4.519",4.068,1.26,1.789,0.463,"HHS",NA,"20200303_Plate2_5H"
"Z2622","20200303-Plate2-6A","Y","20200303-Plate2","6A","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.571","-0.602",10.5,9.8,11.173,41.565,144.775,0,"0.861",0.112,"3.175",3.426,1.343,1.459,0.834,"HHS",NA,"20200303_Plate2_6A"
"Z2622","20200303-Plate2-6B","Y","20200303-Plate2","6B","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.327","-0.939",11.8,11.5,14.471,27.902,29.404,0,"0.157",0.102,"3.882",3.866,1.038,0.808,0.866,"HSS",NA,"20200303_Plate2_6B"
"Z2622","20200303-Plate2-6C","Y","20200303-Plate2","6C","20200226","20200303-20200304",8,"Z2622-F8","Z2622-M16",NA,"-0.705","-0.853",7.5,6.8,7.945,81.303,93.141,0,"0.331",0.038,"3.010",3.065,1.785,0.198,1.667,"HSH",NA,"20200303_Plate2_6C"
"Z2622","20200303-Plate2-6D","Y","20200303-Plate2","6D","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.993","-0.991",0.5,1.3,1.288,418.702,240.767,0.259,"-0.014",0,"8.341",1.44,0,2,0,"SHS",NA,"20200303_Plate2_6D"
"Z2622","20200303-Plate2-6E","Y","20200303-Plate2","6E","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.873","-0.665",3,3.8,15.232,224.639,294.746,0,"-0.022",0.031,"2.777",2.598,0,2,1.206,"SHH",NA,"20200303_Plate2_6E"
"Z2622","20200303-Plate2-6F","Y","20200303-Plate2","6F","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.451","-0.744",6.8,7,16.529,146.55,147.018,0,"0.985",0.135,"3.023",2.759,2,1.128,0.767,"HHS",NA,"20200303_Plate2_6F"
"Z2622","20200303-Plate2-6G","Y","20200303-Plate2","6G","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.744","-0.731",2.5,3.3,14.67,285.393,359.334,0,"0.699",0.063,"2.204",2.831,0.127,0,2,"SSH",NA,"20200303_Plate2_6G"
"Z2622","20200303-Plate2-6H","Y","20200303-Plate2","6H","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.848","-0.861",4.3,5,6.046,178.055,303.154,0,"0.302",0.031,"3.765",3.527,1.359,1.337,0,"HHS",NA,"20200303_Plate2_6H"
"Z2622","20200303-Plate2-7A","Y","20200303-Plate2","7A","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"0.049","-0.812",3.8,3,110.295,151.443,153.25,19.294,"1.123",0.219,"2.151",2.126,0.647,0.507,1.583,"SSH",NA,"20200303_Plate2_7A"
"Z2622","20200303-Plate2-7B","Y","20200303-Plate2","7B","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.897","-0.182",4.3,2.3,7.757,313.563,119.15,5.263,"-0.012",0.021,"1.574",1.671,0.324,1.78,1.491,"SHH",NA,"20200303_Plate2_7B"
"Z2622","20200303-Plate2-7C","Y","20200303-Plate2","7C","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.953","-0.777",1,1.8,2.813,387.18,416.155,0,"0.555",0.019,"1.946",2.208,1,1,2,"NNH",NA,"20200303_Plate2_7C"
"Z2622","20200303-Plate2-7D","Y","20200303-Plate2","7D","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.706","-0.565",4.5,5.5,11.582,111.026,214.568,0,"0.622",0.038,"2.063",1.806,1.429,1.86,0.551,"HHS",NA,"20200303_Plate2_7D"
"Z2622","20200303-Plate2-7E","Y","20200303-Plate2","7E","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.996","-0.978",1.8,2.5,0.581,199.62,294.939,0.008,"0.013",0,"45.335",2.962,0.667,1.778,0.769,"SHS",NA,"20200303_Plate2_7E"
"Z2622","20200303-Plate2-7F","Y","20200303-Plate2","7F","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.434","-0.330",10,9.5,15.862,45.085,92.899,9.943,"0.501",0.1,"2.461",2.274,1.59,0.571,0.989,"HSS",NA,"20200303_Plate2_7F"
"Z2622","20200303-Plate2-7G","Y","20200303-Plate2","7G","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.594","-0.867",3.3,5.3,21.748,133.746,263.767,0,"0.828",0.133,"8.909",2.163,0.8,1.967,1.399,"SHH",NA,"20200303_Plate2_7G"
"Z2622","20200303-Plate2-7H","Y","20200303-Plate2","7H","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.761","-0.806",3.8,4.8,10.531,185.216,268.021,0,"0.419",0.026,"10.173",2.188,0.502,0,2,"SSH",NA,"20200303_Plate2_7H"
"Z2622","20200303-Plate2-8A","Y","20200303-Plate2","8A","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.790","-0.744",5.8,5.3,5.534,302.346,298.784,0,"0.320",0.027,"3.113",2.461,1.881,0,2,"HSH",NA,"20200303_Plate2_8A"
"Z2622","20200303-Plate2-8B","Y","20200303-Plate2","8B","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.879","-0.330",5,5.8,2.902,125.988,180.084,0.05,"0.128",0.022,"4.433",2.759,1.937,0,2,"HSH",NA,"20200303_Plate2_8B"
"Z2622","20200303-Plate2-8C","Y","20200303-Plate2","8C","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.318","-0.611",5.5,9,15.788,75.109,158.254,0,"0.207",0.04,"2.684",1.925,2,0.719,0.08,"HSS",NA,"20200303_Plate2_8C"
"Z2622","20200303-Plate2-8D","Y","20200303-Plate2","8D","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.819","-0.889",4.8,9,9.268,159.171,267.662,0,"0.179",0.019,"3.621",2.565,1.868,0.077,1.549,"HSH",NA,"20200303_Plate2_8D"
"Z2622","20200303-Plate2-8E","Y","20200303-Plate2","8E","20200226","20200303-20200304",21,"Z2622-F21","Z2622-M29",NA,"-0.809","-0.546",6.8,7.3,5.612,102.297,209.455,0,"0.626",0.034,"6.821",2.888,1.831,1.414,1.024,"HHH",NA,"20200303_Plate2_8E"
"Z2622","20200303-Plate2-8F","Y","20200303-Plate2","8F","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.511","-0.503",12.5,7.5,6.545,144.764,179.426,0,"0.499",0.059,"3.102",2.86,0.011,1.997,0.407,"SHS",NA,"20200303_Plate2_8F"
"Z2622","20200303-Plate2-8G","Y","20200303-Plate2","8G","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.829","-0.835",7,6,4.091,113.518,132.547,0,"0.120",0.03,"6.700",2.97,1.818,1.137,1.748,"HHH",NA,"20200303_Plate2_8G"
"Z2622","20200303-Plate2-8H","Y","20200303-Plate2","8H","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.408","-0.903",8.8,9.8,15.564,36.934,146.568,17.259,"-0.238",0.066,"2.529",2.381,1.216,1.235,1.256,"HHH",NA,"20200303_Plate2_8H"
"Z2622","20200303-Plate2-9A","Y","20200303-Plate2","9A","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.701","-0.698",13.3,13.8,4.313,141.212,135.065,5.163,"0.121",0.043,"2.168",2.211,1.292,0.016,1.957,"HSH",NA,"20200303_Plate2_9A"
"Z2622","20200303-Plate2-9B","Y","20200303-Plate2","9B","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.683","-0.821",14.5,19,4.912,142.513,80.646,0,"0.161",0.012,"1.902",2.185,0.91,0.006,1.995,"SSH",NA,"20200303_Plate2_9B"
"Z2622","20200303-Plate2-9C","Y","20200303-Plate2","9C","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.550","-0.470",2.3,17.8,51.384,91.786,136.791,0.075,"0.066",0.035,"2.378",1.286,2,0.023,1.979,"HSH",NA,"20200303_Plate2_9C"
"Z2622","20200303-Plate2-9D","Y","20200303-Plate2","9D","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.515","-0.623",5.3,14,30.574,67.684,69.201,0,"0.135",0.067,"2.225",1.479,1.112,0.697,1.303,"HSH",NA,"20200303_Plate2_9D"
"Z2622","20200303-Plate2-9E","Y","20200303-Plate2","9E","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.632","-0.839",7.3,4.3,6.849,167.266,138.451,48.23,"-0.395",0.02,"2.800",1.717,0,2,1.927,"SHH",NA,"20200303_Plate2_9E"
"Z2622","20200303-Plate2-9F","Y","20200303-Plate2","9F","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.031","-0.158",12.8,4.5,38.878,69.601,108.531,26.234,"-0.210",0.259,"1.884",1.354,0.195,1.838,1.098,"SHH",NA,"20200303_Plate2_9F"
"Z2622","20200303-Plate2-9G","Y","20200303-Plate2","9G","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.476","-0.639",3.3,3.5,35.051,234.959,302.878,120,"-0.513",0.066,"2.825",1.236,0,1,2,"SNH",NA,"20200303_Plate2_9G"
"Z2622","20200303-Plate2-9H","Y","20200303-Plate2","9H","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.649","-0.894",8.5,8.3,7.554,146.699,203.574,1.093,"0.831",0.108,"2.940",2.558,0.643,1.437,0,"SHS",NA,"20200303_Plate2_9H"
"Z2622","20200303-Plate2-10A","Y","20200303-Plate2","10A","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.791","-0.586",3.3,11.5,9.347,170.445,220.566,0,"0.070",0.035,"2.677",2.046,1.921,0.011,1.795,"HSH",NA,"20200303_Plate2_10A"
"Z2622","20200303-Plate2-10B","Y","20200303-Plate2","10B","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.301","-0.464",15,15,12.041,27.669,18.101,7.999,"0.730",0.086,"1.812",2.654,0.951,1.287,1.197,"SHH",NA,"20200303_Plate2_10B"
"Z2622","20200303-Plate2-10C","Y","20200303-Plate2","10C","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.215","-0.596",13.5,10.8,14.353,33.949,58.524,0.334,"1.002",0.079,"2.536",2.71,1.709,0.828,0.455,"HSS",NA,"20200303_Plate2_10C"
"Z2622","20200303-Plate2-10D","Y","20200303-Plate2","10D","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.659","-0.688",4.5,12.8,7.744,55.615,249.785,2.144,"0.424",0.049,"3.127",2.357,2,1.664,1.555,"HHH",NA,"20200303_Plate2_10D"
"Z2622","20200303-Plate2-10E","Y","20200303-Plate2","10E","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.940","-0.461",5.5,5.3,2.108,208.133,202.598,0,"0.064",0.003,"2.617",3.081,2,0.32,1.837,"HSH",NA,"20200303_Plate2_10E"
"Z2622","20200303-Plate2-10F","Y","20200303-Plate2","10F","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"0.079","-0.909",12.3,11.5,21.577,22.069,61.685,4.037,"0.617",0.11,"4.013",4.493,1.449,0.781,0.874,"HSS",NA,"20200303_Plate2_10F"
"Z2622","20200303-Plate2-10G","Y","20200303-Plate2","10G","20200226","20200303-20200304",19,"Z2622-F19","Z2622-M27",NA,"-0.637","-0.495",8.8,7.3,9.585,152.515,193.689,0,"0.775",0.098,"2.312",2.491,2,1.148,1.461,"HHH",NA,"20200303_Plate2_10G"
"Z2622","20200303-Plate2-10H","Y","20200303-Plate2","10H","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.730","-0.554",9,9,7.717,59.367,85.676,2.144,"0.371",0.029,"3.042",2.722,1.269,0.598,0.985,"HSS",NA,"20200303_Plate2_10H"
"Z2622","20200303-Plate2-11A","Y","20200303-Plate2","11A","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.479","-0.764",10.5,9.8,12.376,38.043,49.548,0,"0.556",0.094,"2.769",2.354,1.071,0.766,0.975,"HSS",NA,"20200303_Plate2_11A"
"Z2622","20200303-Plate2-11B","Y","20200303-Plate2","11B","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.848","-0.765",4.8,5.8,4.286,135.147,190.845,0,"0.266",0.023,"11.501",2.385,1.378,0.652,1.947,"HSH",NA,"20200303_Plate2_11B"
"Z2622","20200303-Plate2-11C","Y","20200303-Plate2","11C","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.806","-0.588",3.3,12.5,2.679,173.332,180.568,2.678,"1.570",0.186,"17.314",2.034,0,2,1.976,"SHH",NA,"20200303_Plate2_11C"
"Z2622","20200303-Plate2-11D","Y","20200303-Plate2","11D","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"0.044","-0.388",14.3,16,22.463,13.967,33.474,0,"0.807",0.084,"2.964",2.732,1.513,0.903,1.143,"HSH",NA,"20200303_Plate2_11D"
"Z2622","20200303-Plate2-11E","Y","20200303-Plate2","11E","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.526","-0.264",12.5,9.8,5.429,98.354,97.812,2.561,"0.422",0.032,"14.812",2.619,1.929,1.058,0.002,"HHS",NA,"20200303_Plate2_11E"
"Z2622","20200303-Plate2-11F","Y","20200303-Plate2","11F","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.423","-0.242",14.3,15,8.405,73.373,134.857,1.034,"0.282",0.046,"2.623",2.57,1.917,1.184,0.691,"HHS",NA,"20200303_Plate2_11F"
"Z2622","20200303-Plate2-11G","Y","20200303-Plate2","11G","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.714","-0.586",5,9.8,14.09,156.254,230.092,0,"0.629",0.047,"2.889",2.893,0.741,0.731,1.417,"SSH",NA,"20200303_Plate2_11G"
"Z2622","20200303-Plate2-11H","Y","20200303-Plate2","11H","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.363","-0.517",7,12.8,21.765,32.77,141.447,4.488,"1.046",0.17,"2.777",2.77,0.881,1.005,0.744,"SHS",NA,"20200303_Plate2_11H"
"Z2622","20200303-Plate2-12A","N","20200303-Plate2","12A","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.851","-0.635",2.7,4.7,17.444,121.306,171.846,24.969,"0.163",0.018,"2.291",2.434,NA,NA,NA,NA,NA,"20200303_Plate2_12A"
"Z2622","20200303-Plate2-12B","N","20200303-Plate2","12B","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.307","-0.447",8.5,8.3,69.72,24.219,73.28,120.167,"1.246",0.256,"3.231",3.373,1.345,0.876,1.527,"HSH",NA,"20200303_Plate2_12B"
"Z2622","20200303-Plate2-12C","N","20200303-Plate2","12C","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.521","-0.659",3,9.3,16.907,40.559,322.704,15.793,"1.213",0.172,"2.290",2.023,NA,NA,NA,NA,NA,"20200303_Plate2_12C"
"Z2622","20200303-Plate2-12D","N","20200303-Plate2","12D","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.112","-0.493",5.3,4.5,182.701,122.6,22.405,245.13,"0.074",0.023,"3.461",3.156,1.992,1.584,1,"HHN",NA,"20200303_Plate2_12D"
"Z2622","20200303-Plate2-12E","Y","20200303-Plate2","12E","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.373","-0.566",14.8,6.8,13.873,236.693,127.29,38.68,"-0.250",0.045,"1.715",3.31,2,0.355,1.666,"HSH",NA,"20200303_Plate2_12E"
"Z2622","20200303-Plate2-12F","Y","20200303-Plate2","12F","20200226","20200303-20200304",22,"Z2622-F22","Z2627-M30a",NA,"-0.770","-0.387",5.8,5,8.894,94.408,212.083,0,"0.818",0.081,"2.313",2.204,0.141,1.877,0.371,"SHS",NA,"20200303_Plate2_12F"
"Z2622","20200310-Plate1-1A","Y","20200310-Plate1","1A","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.792","-0.948",1,2,29.023,262.007,184.905,0,"-0.666",0.061,"1.453",1.812,0,2,1.877,"SHH",NA,"20200310_Plate1_1A"
"Z2622","20200310-Plate1-1B","Y","20200310-Plate1","1B","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.708","-0.787",3.8,4,13.119,151.402,123.362,0,"-0.019",0.11,"10.052",2.426,0,2,1.028,"SHH",NA,"20200310_Plate1_1B"
"Z2622","20200310-Plate1-1C","Y","20200310-Plate1","1C","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.914","-0.873",1.8,2,10.395,304.877,284.22,0,"0.667",0.038,"3.819",3.628,0.087,1.981,0.647,"SHS",NA,"20200310_Plate1_1C"
"Z2622","20200310-Plate1-1D","Y","20200310-Plate1","1D","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.649","-0.800",8.8,9.5,11.393,85.087,102.575,0,"-0.180",0.062,"3.936",3.406,1.132,0.028,1.934,"HSH",NA,"20200310_Plate1_1D"
"Z2622","20200310-Plate1-1E","Y","20200310-Plate1","1E","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.725","-0.603",4.5,5,17.295,115.328,184.489,39.881,"-0.308",0.041,"3.518",2.276,1.379,1.76,0.071,"HHS",NA,"20200310_Plate1_1E"
"Z2622","20200310-Plate1-1F","Y","20200310-Plate1","1F","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.600","-0.778",5,4.8,13.891,192.703,161.908,0.1,"0.867",0.138,"2.076",2.108,1.971,0.66,0.353,"HSS",NA,"20200310_Plate1_1F"
"Z2622","20200310-Plate1-1G","Y","20200310-Plate1","1G","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.485","-0.618",6.8,6.3,19.672,67.098,148.395,0,"0.932",0.196,"2.950",2.935,0.827,0.234,1.813,"SSH",NA,"20200310_Plate1_1G"
"Z2622","20200310-Plate1-1H","Y","20200310-Plate1","1H","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.600","-0.561",6.3,6,6.205,150.169,172.084,0,"0.547",0.044,"10.047",3.128,2,1.541,0.01,"HHS",NA,"20200310_Plate1_1H"
"Z2622","20200310-Plate1-2A","Y","20200310-Plate1","2A","20200304","20200310-20200311",1,"Z2622-F1a","Z2622-M10",NA,"-0.875","-0.791",1.3,1.8,15.381,374.311,305.865,10.377,"-0.069",0.035,"2.205",2.281,0,2,0,"SHS",NA,"20200310_Plate1_2A"
"Z2622","20200310-Plate1-2B","Y","20200310-Plate1","2B","20200304","20200310-20200311",3,"Z2627-F3a","Z2622-M12",NA,"-0.739","-0.845",8.3,7.8,6.319,76.094,129.894,0,"0.613",0.076,"8.674",3.361,0.533,1.165,0.107,"SHS",NA,"20200310_Plate1_2B"
"Z2622","20200310-Plate1-2C","Y","20200310-Plate1","2C","20200304","20200310-20200311",3,"Z2627-F3a","Z2622-M12",NA,"-0.857","-0.773",2,2.5,28.754,248.84,278.221,0,"0.029",0.047,"3.173",2.317,1.144,0,2,"HSH",NA,"20200310_Plate1_2C"
"Z2622","20200310-Plate1-2D","Y","20200310-Plate1","2D","20200304","20200310-20200311",3,"Z2627-F3a","Z2622-M12",NA,"-0.720","-0.925",5,5.5,11.96,195.536,215.544,0.008,"1.072",0.097,"3.830",2.777,2,0.342,1.176,"HSH",NA,"20200310_Plate1_2D"
