"fish_id","mother","father"
"20201006_Plate1_9D","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_9E","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_9F","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_9G","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_9H","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10A","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10B","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10C","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10D","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10E","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10F","Z3078_F31c","Z2984_M9d"
"20201006_Plate1_10G","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_10H","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11A","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11B","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11C","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11D","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11E","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11F","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11G","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_11H","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_12A","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_12B","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_12C","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_12D","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_12E","Z2860_F37b","Z2984_M15c"
"20201006_Plate1_12F","Z2860_F37b","Z2984_M15c"
"20201006_Plate2_1A","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1B","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1C","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1D","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1E","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1F","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1G","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_1H","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2A","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2B","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2C","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2D","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2E","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2F","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2G","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_2H","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3A","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3B","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3C","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3D","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3E","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3F","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3G","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_3H","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_4A","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_4B","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_4C","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_4D","Z2964_F42b","Z3030_M49b"
"20201006_Plate2_4E","Z2860_F48","Z2984_M45b"
"20201006_Plate2_4F","Z2860_F48","Z2984_M45b"
"20201006_Plate2_4G","Z2860_F48","Z2984_M45b"
"20201006_Plate2_4H","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5A","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5B","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5C","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5D","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5E","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5F","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5G","Z2860_F48","Z2984_M45b"
"20201006_Plate2_5H","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6A","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6B","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6C","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6D","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6E","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6F","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6G","Z2860_F48","Z2984_M45b"
"20201006_Plate2_6H","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7A","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7B","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7C","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7D","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7E","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7F","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7G","Z2860_F48","Z2984_M45b"
"20201006_Plate2_7H","Z2860_F48","Z2984_M45b"
"20201006_Plate2_8A","Z2860_F49","Z2860_M46"
"20201006_Plate2_8B","Z2860_F49","Z2860_M46"
"20201006_Plate2_8C","Z2860_F49","Z2860_M46"
"20201006_Plate2_8D","Z2860_F49","Z2860_M46"
"20201006_Plate2_8E","Z2860_F49","Z2860_M46"
"20201006_Plate2_8F","Z2860_F49","Z2860_M46"
"20201006_Plate2_8G","Z2860_F49","Z2860_M46"
"20201006_Plate2_8H","Z2860_F49","Z2860_M46"
"20201006_Plate2_9A","Z2860_F49","Z2860_M46"
"20201006_Plate2_9B","Z2860_F49","Z2860_M46"
"20201006_Plate2_9C","Z2860_F49","Z2860_M46"
"20201006_Plate2_9D","Z2860_F49","Z2860_M46"
"20201006_Plate2_9E","Z2860_F49","Z2860_M46"
"20201006_Plate2_9F","Z2860_F49","Z2860_M46"
"20201006_Plate2_9G","Z2860_F49","Z2860_M46"
"20201006_Plate2_9H","Z2860_F49","Z2860_M46"
"20201006_Plate2_10A","Z2860_F49","Z2860_M46"
"20201006_Plate2_10B","Z2860_F49","Z2860_M46"
"20201006_Plate2_10C","Z2860_F49","Z2860_M46"
"20201006_Plate2_10D","Z2860_F49","Z2860_M46"
"20201006_Plate2_10E","Z2860_F49","Z2860_M46"
"20201006_Plate2_10F","Z2860_F49","Z2860_M46"
"20201006_Plate2_10G","Z2860_F49","Z2860_M46"
"20201006_Plate2_10H","Z2860_F49","Z2860_M46"
"20201006_Plate2_11A","Z2860_F49","Z2860_M46"
"20201006_Plate2_11B","Z2860_F49","Z2860_M46"
"20201006_Plate2_11C","Z2860_F49","Z2860_M46"
"20201006_Plate2_11D","Z2860_F49","Z2860_M46"
"20201006_Plate2_11E","Z2860_F49","Z2860_M46"
"20201006_Plate2_11F","Z2860_F49","Z2860_M46"
"20201006_Plate2_11G","Z2860_F49","Z2860_M46"
"20201006_Plate2_11H","Z2860_F49","Z2860_M46"
"20201006_Plate2_12A","Z2860_F49","Z2860_M46"
"20201006_Plate2_12B","Z2860_F49","Z2860_M46"
"20201006_Plate2_12C","Z2860_F49","Z2860_M46"
"20201006_Plate2_12D","Z2860_F34c","Z2860_M12a"
"20201006_Plate2_12E","Z2860_F34c","Z2860_M12a"
"20201006_Plate2_12F","Z2860_F34c","Z2860_M12a"
"20201013_Plate1_1A","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1B","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1C","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1D","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1E","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1F","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1G","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_1H","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2A","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2B","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2C","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2D","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2E","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2F","Z2622_F2a","Z3078_M21b"
"20201013_Plate1_2G","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_2H","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3A","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3B","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3C","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3D","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3E","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3F","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3G","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_3H","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_4A","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_4B","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_4C","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_4D","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_4E","Z2860_F4c","Z3030_M23c"
"20201013_Plate1_4F","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_4G","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_4H","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5A","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5B","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5C","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5D","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5E","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5F","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5G","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_5H","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_6A","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_6B","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_6C","Z3029_F6b","Z3030_M25b"
"20201013_Plate1_6D","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_6E","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_6F","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_6G","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_6H","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7A","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7B","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7C","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7D","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7E","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7F","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7G","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_7H","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_8A","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_8B","Z3030_F7b","Z3078_M26d"
"20201013_Plate1_8C","Z2622_F8","Z3030_M27d"
"20201013_Plate1_8D","Z2622_F8","Z3030_M27d"
"20201013_Plate1_8E","Z2622_F8","Z3030_M27d"
"20201013_Plate1_8F","Z2622_F8","Z3030_M27d"
"20201013_Plate1_8G","Z2622_F8","Z3030_M27d"
"20201013_Plate1_8H","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9A","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9B","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9C","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9D","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9E","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9F","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9G","Z2622_F8","Z3030_M27d"
"20201013_Plate1_9H","Z2622_F8","Z3030_M27d"
"20201013_Plate1_10A","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10B","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10C","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10D","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10E","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10F","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10G","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_10H","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_11A","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_11B","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_11C","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_11D","Z2624_F10a","Z2984_M29c"
"20201013_Plate1_11E","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_11F","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_11G","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_11H","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_12A","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_12B","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_12C","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_12D","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_12E","Z2860_F11c","Z3078_M30d"
"20201013_Plate1_12F","Z2860_F11c","Z3078_M30d"
"20201013_Plate2_1A","Z2860_F11c","Z3078_M30d"
"20201013_Plate2_1B","Z2860_F11c","Z3078_M30d"
"20201013_Plate2_1C","Z2860_F11c","Z3078_M30d"
"20201013_Plate2_1D","Z2860_F11c","Z3078_M30d"
"20201013_Plate2_1E","Z2860_F11c","Z3078_M30d"
"20201013_Plate2_1F","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_1G","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_1H","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2A","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2B","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2C","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2D","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2E","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2F","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2G","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_2H","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_3A","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_3B","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_3C","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_3D","Z2979_F13c","Z2977_M32c"
"20201013_Plate2_3E","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_3F","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_3G","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_3H","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4A","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4B","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4C","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4D","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4E","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4F","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4G","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_4H","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_5A","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_5B","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_5C","Z3078_F16c","Z3030_M35c"
"20201013_Plate2_5D","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_5E","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_5F","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_5G","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_5H","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6A","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6B","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6C","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6D","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6E","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6F","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6G","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_6H","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_7A","Z2860_F17b","Z3030_M36a"
"20201013_Plate2_7B","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_7C","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_7D","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_7E","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_7F","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_7G","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_7H","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8A","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8B","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8C","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8D","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8E","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8F","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8G","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_8H","Z3030_F22b","Z2970_M1e"
"20201013_Plate2_9A","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9B","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9C","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9D","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9E","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9F","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9G","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_9H","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10A","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10B","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10C","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10D","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10E","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10F","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10G","Z3030_F24c","Z3078_M3b"
"20201013_Plate2_10H","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11A","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11B","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11C","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11D","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11E","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11F","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11G","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_11H","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_12A","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_12B","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_12C","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_12D","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_12E","Z3030_F24c","Z2860_M4d"
"20201013_Plate2_12F","Z3030_F24c","Z2860_M4d"
"20201103_Plate1_1A","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1B","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1C","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1D","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1E","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1F","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1G","Z2622_F8","Z2984_M28e"
"20201103_Plate1_1H","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2A","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2B","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2C","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2D","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2E","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2F","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2G","Z2622_F8","Z2984_M28e"
"20201103_Plate1_2H","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3A","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3B","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3C","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3D","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3E","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3F","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3G","Z2622_F8","Z2984_M28e"
"20201103_Plate1_3H","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4A","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4B","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4C","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4D","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4E","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4F","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4G","Z2622_F8","Z2984_M28e"
"20201103_Plate1_4H","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5A","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5B","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5C","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5D","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5E","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5F","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5G","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_5H","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6A","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6B","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6C","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6D","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6E","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6F","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6G","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_6H","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7A","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7B","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7C","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7D","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7E","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7F","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7G","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_7H","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8A","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8B","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8C","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8D","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8E","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8F","Z3079_F11d","Z3030_M31a"
"20201103_Plate1_8G","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_8H","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9A","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9B","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9C","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9D","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9E","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9F","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9G","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_9H","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10A","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10B","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10C","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10D","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10E","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10F","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10G","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_10H","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11A","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11B","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11C","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11D","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11E","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11F","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11G","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_11H","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_12A","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_12B","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_12C","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_12D","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_12E","Z2979_F13c","Z2860_M33b"
"20201103_Plate1_12F","Z2979_F13c","Z2860_M33b"
"20201103_Plate2_1A","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1B","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1C","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1D","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1E","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1F","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1G","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_1H","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2A","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2B","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2C","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2D","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2E","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2F","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2G","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_2H","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3A","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3B","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3C","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3D","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3E","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3F","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3G","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_3H","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4A","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4B","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4C","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4D","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4E","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4F","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4G","Z2860_F15a","Z3079_M35d"
"20201103_Plate2_4H","Z2980_F20a","Z2984_M40d"
"20201103_Plate2_5A","Z2980_F20a","Z2984_M40d"
"20201103_Plate2_5B","Z2980_F20a","Z2984_M40d"
"20201103_Plate2_5C","Z2980_F20a","Z2984_M40d"
"20201103_Plate2_5D","Z2980_F20a","Z2984_M40d"
"20201103_Plate2_5E","Z2980_F20a","Z2984_M40d"
"20201103_Plate2_5F","Z2980_F20a","Z2984_M40d"
